hash,short,date,author,subject,files_changed,insertions,deletions,top_paths,inferred_type,prefix,flags,scope,dominant_dir,has_issue_ref,declares_breaking,body_lines
01213b0f235343068b3fcd60c8c8bab245cfcd67,01213b0,2025-10-23 05:08:57 +1000,Matthew Donovan,"chore(ops): improve service operability and document logging/runbook",3,122,12,"docs/ops/logging.md;docs/ops/runbook.md;services/api-gateway/src/index.ts",feat,chore(ops),"docs-claimed-mismatch;code-additions-look-like-feat;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs);possible-breaking-missing-marker",ops,docs,0,0,5
11ce9566e565e1a42f6e29c36d394cb03e90d45e,11ce956,2025-10-23 04:42:28 +1000,Matthew Donovan,"chore(deps): refresh pnpm lockfile after security hardening",1,55,0,"pnpm-lock.yaml",chore(deps),chore(deps),"subject-not-capitalized;scope-mismatch(scope=deps vs dir=pnpm-lock.yaml)",deps,pnpm-lock.yaml,0,0,3
dd5135cfd7187c482f8c1deb0878f8a9e362f09f,dd5135c,2025-10-23 04:36:38 +1000,Matthew Donovan,"feat(platform): introduce auth layer, data protection, and compliance updates",25,1958,494,".env.example;.github/copilot-instructions.md;.github/workflows/ci.yml;.github/workflows/security.yml;docs/privacy/dpia.md;docs/security/ASVS-mapping.md",feat+test,feat(platform),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=platform vs dir=services);possible-breaking-missing-marker",platform,services,0,0,9
70a69465a6c34c2ece71d9030607a7aa04ceee5f,70a6946,2025-10-22 09:20:59 +1000,Matthew Donovan,"chore(ops): capture staged diff and last commit metadata",2,0,0,"artifacts/diff-staged.patch;artifacts/last-commit.txt",chore,chore(ops),"subject-not-capitalized;scope-mismatch(scope=ops vs dir=artifacts)",ops,artifacts,0,0,4
86798fa3e9bb6020c6fd6fd3b5afc298e7f7a059,86798fa,2025-10-22 09:15:36 +1000,Matthew Donovan,"chore(ops): capture working tree and diff snapshot",2,1,0,"artifacts/diff-working-tree.patch;artifacts/git-status.txt",chore,chore(ops),"subject-not-capitalized;scope-mismatch(scope=ops vs dir=artifacts)",ops,artifacts,0,0,4
4fdd03104232daafac4bfdf82322e9a252bb0a27,4fdd031,2025-10-21 20:46:20 +1000,Matthew Donovan,"test(api-gateway): discover specs by directory to avoid Windows glob issues",1,1,1,"services/api-gateway/package.json",chore(deps),test(api-gateway),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services)",api-gateway,services,0,0,4
9805a969dc863ed966ec24bfa0f9d884013d08ab,9805a96,2025-10-21 20:31:23 +1000,Matthew Donovan,"chore(repo): ignore shared/prisma/.env in git",1,2,0,".gitignore",chore,chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=gitignore)",repo,gitignore,0,0,4
be0c03123aeb5d063cab652e93495bb7af52a556,be0c031,2025-10-21 20:30:47 +1000,Matthew Donovan,"chore(repo): normalize line endings / cross-platform script behavior",1,5,5,"package.json",chore(deps),chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=package.json)",repo,package.json,0,0,4
b89659532c8a843faccaf7db0a19891bc62cefb4,b896595,2025-10-21 20:10:52 +1000,Matthew Donovan,"test(api-gateway): run all gateway *.spec.ts tests",1,2,2,"services/api-gateway/package.json",chore(deps),test(api-gateway),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services)",api-gateway,services,0,0,4
d82725862cd55a1a352d732921fe99c528798f90,d827258,2025-10-21 20:08:44 +1000,Matthew Donovan,"chore(repo): update .gitignore to exclude local helper script",1,2,0,".gitignore",chore,chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=gitignore)",repo,gitignore,0,0,4
3f272cb8eafcb24b53be82342e71b3012ce87b71,3f272cb,2025-10-21 20:02:49 +1000,Matthew Donovan,"chore(api-gateway): update deps/lockfile and align /ready probe tests",2,4,0,"pnpm-lock.yaml;services/api-gateway/package.json",chore(deps),chore(api-gateway),"subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services)",api-gateway,services,0,0,4
534588ddad4e9a99d381af17dc1675d3ef26d372,534588d,2025-10-21 19:59:10 +1000,Matthew Donovan,"chore(repo): add Prisma migrate/deploy/generate scripts to workspace root",1,27,1,"package.json",chore(deps),chore(repo),"subject>72;subject-not-capitalized;scope-mismatch(scope=repo vs dir=package.json)",repo,package.json,0,0,5
8bd460f9266f0f1759ad0f43b9c6db2e576452a1,8bd460f,2025-10-21 19:52:07 +1000,Matthew Donovan,"chore(repo): normalize line endings via .gitattributes",1,1,0,".gitattributes",chore,chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=gitattributes)",repo,gitattributes,0,0,4
5059faab9a1649573a2ff93731cada2604c4cc10,5059faa,2025-10-21 19:44:34 +1000,Matthew Donovan,"chore(db): check in BankLine idempotencyKey uniqueness migration",2,15,11,"shared/prisma/migrations/20251021094315_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,6
924767d9e47423e0474f96c384f7efff7a82cfde,924767d,2025-10-21 19:02:54 +1000,Matthew Donovan,"test(api-gateway): add /ready health probe spec",1,15,0,"services/api-gateway/test/ready.spec.ts",feat+test,test(api-gateway),"subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services)",api-gateway,services,0,0,4
73434651054e53cbe5957c16a223f3c489374553,7343465,2025-10-21 18:23:51 +1000,Matthew Donovan,"feat(api-gateway): add /ready probe and idempotent POST /bank-lines with Zod validation",6,118,55,".gitignore;services/api-gateway/src/app.ts;shared/package.json;shared/src/db.ts;webapp/package.json;webapp/vite.config.ts",feat,feat(api-gateway),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=shared);possible-breaking-missing-marker",api-gateway,shared,0,0,8
5cd858b9c9b55e8d8a339c87df808185c3384fd2,5cd858b,2025-10-21 18:02:03 +1000,Matthew Donovan,"feat(webapp): add WCAG AA-compliant status badges and browser test config",4,255,0,"scripts/run-webapp-tests.ps1;webapp/playwright.config.ts;webapp/src/styles/global.css;webapp/src/styles/tokens.css",feat,feat(webapp),"subject>72;subject-not-capitalized",webapp,webapp,0,0,5
ee3a0af5e7face9be50b8f44a3972321b8eafe3c,ee3a0af,2025-10-21 04:41:38 +1000,Matthew Donovan,"feat(db): add BankLine.idempotencyKey and unique (orgId, idempotencyKey)",2,25,8,"shared/prisma/migrations/20251020183646_add_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),feat(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,6
f3ead2f21354e8d27d5087b857bd332a2177c55b,f3ead2f,2025-10-21 04:23:00 +1000,Matthew Donovan,"chore(db): check in Prisma migration for deleted_at sync",1,15,0,"shared/prisma/migrations/20251020170901_sync_deleted_at/migration.sql",chore(db),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,5
faed58b83ebacea4604240e3de99d1debbd46dd9,faed58b,2025-10-21 04:19:52 +1000,Matthew Donovan,"chore(db): update seed script for local Postgres bootstrap",1,3,2,"scripts/seed.ts",refactor,chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=scripts)",db,scripts,0,0,4
411aca37fd55d4eb8922f384ec1a8ad4b5f71545,411aca3,2025-10-21 02:21:46 +1000,Matthew Donovan,"refactor(shared): add subpath exports and update gateway imports to @apgms/shared/*",7,30,23,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts;services/api-gateway/src/schemas/admin.data.ts",refactor,refactor(shared),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=shared vs dir=services);possible-breaking-missing-marker",shared,services,0,0,5
f01d80989bf7df8075bf8b402239478895258f63,f01d809,2025-10-21 02:05:25 +1000,Matthew Donovan,"fix(shared): correct @apgms/shared/* import paths across gateway, webapp, and tests",25,28,25,"playwright.config.ts;pnpm-workspace.yaml;services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts",feat+test,fix(shared),"test-claimed-mismatch;subject>72;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope=shared vs dir=webapp);possible-breaking-missing-marker",shared,webapp,0,0,4
9616bd3ef84b347798090d66f4a8d54fa5e31a9e,9616bd3,2025-11-10 16:37:15 +1000,Matthew Donovan,"wip: snapshot before commit rewrite",32,2370,0,".env;commits_to_reword.tsv;commits_with_changes.txt;coverage/clover.xml;coverage/coverage-final.json;coverage/lcov-report/base.css",feat,wip,"code-additions-look-like-feat;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=coverage);possible-breaking-missing-marker",,coverage,0,0,0
c6100aef4f3c932195b6bc36ce4cd55c3f705544,c6100ae,2025-11-10 14:19:58 +1000,Matthew Donovan,"chore: one-time LF line ending normalisation",22,1159,2915,"pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/config.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/encryption.ts",refactor,chore,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
964a52d743e5b8ba3bfa6e5a4b00e639e42c1ed3,964a52d,2025-11-10 14:19:58 +1000,Matthew Donovan,"chore: add .gitignore for venv, extracted data, caches, builds",1,18,19,".gitignore",chore,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=gitignore)",,gitignore,0,0,0
830cd8b2f1d87a1b3e7a2f0443a78f78370cd3a5,830cd8b,2025-11-10 14:14:36 +1000,Matthew Donovan,"chore: enforce LF endings; quiet CSV diffs; payg(resolver) repo-relative CSV and scaling",2,43,69,".gitattributes;tools/ato_scraper/payg_resolver.py",refactor,chore,"subject>72;subject-not-capitalized;scope-mismatch(scope= vs dir=tools)",,tools,0,0,0
76df5f8a9e2de631392abf0add487decfe4b9b60,76df5f8,2025-11-10 14:08:35 +1000,Matthew Donovan,"payg: enforce monotone cumulative max + integer rounding; ratio tests use relative tol",3,22,14,"data/external/ato/payg/payg_tables_normalized.csv;tests/test_payg_resolver.py;tools/ato_scraper/normalize_payg_from_csvs.py",feat+test,payg,"test-claimed-mismatch;subject>72;subject-not-capitalized;scope-mismatch(scope= vs dir=tools)",,tools,0,0,0
b07cd706c94bb318c35dbbe5ac901938ff022458,b07cd70,2025-11-10 14:03:27 +1000,Matthew Donovan,"fix(payg): robust CSV decoding + relaxed monthly scaling tolerance",3,28,16,"data/external/ato/payg/payg_tables_normalized.csv;tests/test_payg_resolver.py;tools/ato_scraper/normalize_payg_from_csvs.py",feat+test,fix(payg),"test-claimed-mismatch;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope=payg vs dir=tools)",payg,tools,0,0,0
13ff6063249d400f6c0cac137d75323f20cfea85,13ff606,2025-11-10 13:59:13 +1000,Matthew Donovan,"tests(payg): repo-relative normalizer + resolver scaling checks + CSV artifact",4,91,270,"pytest.ini;tests/test_payg_resolver.py;tests/test_payg_tables.py;tools/ato_scraper/normalize_payg_from_csvs.py",feat+test,tests(payg),"subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=payg vs dir=tests)",payg,tests,0,0,0
a7f39b7a8ebbb6fbc71b139bee17278b99b6f2d5,a7f39b7,2025-11-10 08:49:57 +1000,Matthew Donovan,"PAYG: normalization + resolver tests + CSV artifact + CI workflow",10,429,0,".github/workflows/python-tests.yml;data/external/ato/payg/payg_tables_normalized.csv;pytest.ini;requirements.txt;tests/test_payg_resolver.py;tests/test_payg_tables.py",feat+test,PAYG,"test-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=tools)",,tools,0,0,0
8915d142cfc35694c64944c37b5d804ffd38d2ba,8915d14,2025-11-09 11:49:28 +1000,matthewdau85,"chore: tighten ci coverage gate",2,93,15,".github/workflows/ci.yml;scripts/check-coverage.mjs",ci,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=scripts)",,scripts,0,0,0
f4cde1659a6f8fc6d5c1b66890543303d7010f20,f4cde16,2025-11-09 11:39:11 +1000,matthewdau85,"chore: enforce coverage gate",2,80,24,"package.json;scripts/check-coverage.mjs",chore,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=scripts)",,scripts,0,0,0
0083040c1116bb36f58c46fcece5979d7e095d87,0083040,2025-11-09 07:54:25 +1000,matthewdau85,"feat: add analytics telemetry pipeline",16,790,23,"apps/phase1-demo/src/index.ts;docs/data/analytics-schema.md;domain/ledger/analytics-events.ts;domain/ledger/index.ts;domain/ledger/journal-service.ts;domain/policy/designated-accounts.ts",feat+test,feat,"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=domain);possible-breaking-missing-marker",,domain,0,0,0
3e667a250db8d817b666b83265db47fce20394cb,3e667a2,2025-11-09 07:54:15 +1000,matthewdau85,"feat: add ML training pipeline with CI automation",14,655,0,".github/workflows/ml-train.yml;infra/mlflow/README.md;infra/mlflow/values.example.yaml;ml/.gitignore;ml/README.md;ml/__init__.py",feat,feat,"docs-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=ml)",,ml,0,0,0
2bd8f513d8bf18867b8af48df7a9b117170a6efc,2bd8f51,2025-11-09 07:54:07 +1000,matthewdau85,"Implement reconciliation inference service",16,924,3,"artifacts/models/reconciliation/model-v1.json;runbooks/ops.md;services/recon/package.json;services/recon/src/config.ts;services/recon/src/features.ts;services/recon/src/grpc.ts",feat,,"docs-claimed-mismatch;deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
d24fb85027254cb6e17689ff771887e5e412a1ae,d24fb85,2025-11-09 07:49:23 +1000,matthewdau85,"docs: document ml recon service and contracts",5,229,2,"docs/architecture/ADR-002-ml-reconciliation-service.md;docs/architecture/README.md;shared/package.json;shared/src/index.ts;shared/src/recon/contracts.ts",feat,docs,"deps-looks-like-chore;code-additions-look-like-feat;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=shared);possible-breaking-missing-marker",,shared,0,0,0
2b94a94410f506f637d8e0b6daa83a13ae99709d,2b94a94,2025-11-09 07:39:45 +1000,matthewdau85,"Add orchestration scripts for ML workflows",3,373,0,"apgms-ml/scripts/Promote-Model.ps1;apgms-ml/scripts/Shadow-Smoke.ps1;apgms-ml/scripts/Train-All.ps1",chore,,"needs-body(>=150 LOC)",,apgms-ml,0,0,0
f9055c5a96665bf5536f22e5a321ceb9167ea5dc,f9055c5,2025-11-09 07:38:22 +1000,matthewdau85,"Add synthetic APGMS ML scaffolding",33,1102,0,"apgms-ml/README.md;apgms-ml/apportion/README.md;apgms-ml/apportion/__init__.py;apgms-ml/apportion/eval.py;apgms-ml/apportion/train.py;apgms-ml/bas_conf/README.md",feat,,"docs-claimed-mismatch;code-additions-look-like-feat;needs-body(>=150 LOC)",,apgms-ml,0,0,0
eb1b690b06844d94fa58c3b06b222e37ff3b3d3d,eb1b690,2025-11-09 07:37:30 +1000,matthewdau85,"Add PAYGW variance LightGBM training pipeline",3,275,0,"apgms_ml/__init__.py;apgms_ml/paygw_var/__init__.py;apgms_ml/paygw_var/train.py",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apgms_ml,0,0,0
c2a764be53e1faba687638c9179860dbe66e7e48,c2a764b,2025-11-09 07:37:22 +1000,matthewdau85,"Add duplicate transaction training script",3,364,0,"apgms-ml/__init__.py;apgms-ml/dups/__init__.py;apgms-ml/dups/train.py",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apgms-ml,0,0,0
be98bf24fc0e9ce7a6cfb47f6092e85ea2cf9509,be98bf2,2025-11-09 07:37:15 +1000,matthewdau85,"feat: add ML scoring fastapi service",3,383,0,"README.md;apgms-ml/server/__init__.py;apgms-ml/server/main.py",feat,feat,"docs-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=apgms-ml)",,apgms-ml,0,0,0
15ded03b96481b351635139574ecf47d366d5fde,15ded03,2025-11-09 07:37:02 +1000,matthewdau85,"Add analytics common utilities",5,534,0,"common/__init__.py;common/explain.py;common/io.py;common/metrics.py;common/thresholds.py",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,common,0,0,0
8b975d8b1b121d55ffe40e7766f873d62027242d,8b975d8,2025-11-09 07:36:51 +1000,matthewdau85,"Add LightGBM training script for apportion model",1,252,0,"apgms-ml/apportion/train.py",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apgms-ml,0,0,0
37233085245764dda574ff8c26294dc201da7ce1,3723308,2025-11-09 07:36:26 +1000,matthewdau85,"Add GST-free model training and evaluation scripts",2,422,0,"apgms-ml/gstfree/eval.py;apgms-ml/gstfree/train.py",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apgms-ml,0,0,0
5d101d430cf6e5a96e692db03982d7f1bfe23d68,5d101d4,2025-11-09 07:36:12 +1000,matthewdau85,"feat: add BAS configuration training pipeline",1,318,0,"apgms-ml/bas_conf/train.py",feat,feat,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=apgms-ml)",,apgms-ml,0,0,0
c2c23ac62c1818016422fa23ab0a3950eb9179a6,c2c23ac,2025-11-09 07:35:08 +1000,matthewdau85,"Add ML training workflow",1,26,0,".github/workflows/ml.yml",ci,,"",,github,0,0,0
e05054afa678d16f18162c6889814b2201b50230,e05054a,2025-11-09 07:10:28 +1000,matthewdau85,"Fix telemetry stack and add AU validation package",13,910,29,"packages/ledger/package.json;packages/shared-au/package.json;packages/shared-au/src/abn.ts;packages/shared-au/src/index.ts;packages/shared-au/src/tfn.ts;packages/shared-au/tsconfig.json",feat,,"deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,packages,0,0,0
261e48f2caa9be1161e61e3070a6e6ba2467f4e7,261e48f,2025-11-09 07:10:13 +1000,matthewdau85,"Fix telemetry stack and add AU validation package",13,910,29,"packages/ledger/package.json;packages/shared-au/package.json;packages/shared-au/src/abn.ts;packages/shared-au/src/index.ts;packages/shared-au/src/tfn.ts;packages/shared-au/tsconfig.json",feat,,"deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,packages,0,0,0
e0b8bdbb9205dc4a913f84852a223c0e81704a94,e0b8bdb,2025-11-09 05:55:35 +1000,matthewdau85,"Ensure Prisma client generation and workspace coverage",11,920,35,".github/workflows/ci.yml;README.md;package.json;packages/ledger/package.json;pnpm-lock.yaml;pnpm-workspace.yaml",feat,,"docs-claimed-mismatch;deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
a025eb837aba12b9381ca558b7b9c5b9c1fad051,a025eb8,2025-11-09 05:55:16 +1000,matthewdau85,"Secure regulator login with server-side org mapping",8,223,47,"scripts/regulator-smoke.mjs;services/api-gateway/src/config.ts;services/api-gateway/src/routes/regulator-auth.ts;services/api-gateway/test/config.spec.ts;services/api-gateway/test/regulator.auth.spec.ts;services/api-gateway/test/run.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
7863f539fc7767eeebadfa8fdefbd7205c465f15,7863f53,2025-11-09 05:55:03 +1000,matthewdau85,"Enforce admin access and mask emails on security users endpoint",2,184,14,"services/api-gateway/src/app.ts;services/api-gateway/test/security.users.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
bc1cd278106d152e7be1d30ab1911b12f914756e,bc1cd27,2025-11-09 00:19:40 +1000,matthewdau85,"Align ops runbook metrics with code",3,725,13,"pnpm-lock.yaml;runbooks/ops.md;services/api-gateway/package.json",chore,,"docs-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
d6265499079281eaa276c44e7079af3e6386d699,d626549,2025-11-09 00:18:40 +1000,matthewdau85,"chore(ledger): use cross-platform jest script",2,12,1,"packages/ledger/README.md;packages/ledger/package.json",chore,chore(ledger),"docs-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=ledger vs dir=packages)",ledger,packages,0,0,0
00201a01946d877fac2f9339c84b28be008694b3,00201a0,2025-11-09 00:18:01 +1000,matthewdau85,"docs: align auth notes and control status with implementation",4,10,7,"README.md;docs/compliance/dsp-operational-framework.md;docs/privacy/dpia.md;docs/security/ASVS-mapping.md",docs,docs,"subject-not-capitalized;scope-mismatch(scope= vs dir=docs)",,docs,0,0,0
c976503cd872dac80358694cb2b48e33ebd2fdc3,c976503,2025-11-09 00:17:48 +1000,matthewdau85,"Ensure CI generates coverage before enforcing thresholds",2,77,4,".github/workflows/ci.yml;scripts/check-coverage.mjs",ci,,"",,scripts,0,0,0
114ae3178d96d61ef381dc049a9680ee40ceedfa,114ae31,2025-11-09 00:17:24 +1000,matthewdau85,"Scope prisma drift check to shared package",2,32,1,".github/workflows/ci.yml;scripts/check-prisma-drift.mjs",ci,,"",,scripts,0,0,0
ba42ae49c635350f7c2bde9d79820531cdc0ea83,ba42ae4,2025-11-08 15:11:09 +1000,matthewdau85,"fix: add default export to prisma mock",1,2,0,"tests/mocks/prisma-client.ts",feat+test,fix,"test-claimed-mismatch;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope= vs dir=tests)",,tests,0,0,0
9156afdd2ccf72fd2e6999b27eb624f693684ece,9156afd,2025-11-08 14:53:52 +1000,matthewdau85,"test(coverage): unit/integration for audit-chain, snapshots, idempotency; enforce >=85%",11,1618,6,"jest.config.js;package.json;pnpm-lock.yaml;services/api-gateway/__tests__/audit-chain.test.ts;services/api-gateway/__tests__/idempotency.integration.test.ts;services/api-gateway/__tests__/metrics-job.integration.test.ts",feat+test,test(coverage),"deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=coverage vs dir=services);possible-breaking-missing-marker",coverage,services,0,0,0
93323220c7ca6f40d1e286a5ccd39b32f76ae7aa,9332322,2025-11-08 14:51:19 +1000,matthewdau85,"Bucket CORS rejection metrics to avoid unbounded labels",3,65,4,"services/api-gateway/src/observability/metrics.ts;services/api-gateway/src/plugins/metrics.js;services/api-gateway/src/plugins/metrics.ts",feat,,"code-additions-look-like-feat;possible-breaking-missing-marker",,services,0,0,0
6a7615996f15b1c201bbe6ed7bddefb98dc49ffb,6a76159,2025-11-08 14:51:12 +1000,matthewdau85,"fix(bas): reuse discrepancy evidence artifact",1,57,10,"domain/bas/verifier.ts",refactor,fix(bas),"code-changes-look-like-refactor;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope=bas vs dir=domain)",bas,domain,0,0,0
08a2e9f703bb2ce5643b86e85f483ecd3fd65036,08a2e9f,2025-11-08 14:51:06 +1000,matthewdau85,"fix: align manifest entry hash with final payload",1,20,22,"webapp/src/portal/PlanRemissionPack.ts",refactor,fix,"code-changes-look-like-refactor;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope= vs dir=webapp)",,webapp,0,0,0
9ce10ee0bbb88a1ffa9d221f4b6733c9af8ceaf4,9ce10ee,2025-11-08 14:50:57 +1000,matthewdau85,"Fix error ratio labels and snapshot lag gauge",2,19,8,"services/api-gateway/src/app.ts;services/api-gateway/src/observability/metrics.ts",refactor,,"code-changes-look-like-refactor",,services,0,0,0
26f75ba71d2ce0b9ef119f046c32cae8d97b16ba,26f75ba,2025-11-08 14:50:31 +1000,matthewdau85,"fix: allow osv scan severity filtering",1,1,1,".github/workflows/security.yml",ci,fix,"subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope= vs dir=github)",,github,0,0,0
8ba784db0748c285d12fba278eca1e5189a33c46,8ba784d,2025-11-08 14:50:27 +1000,matthewdau85,"Handle bcrypt hashes during login",1,35,2,"services/api-gateway/src/auth.ts",refactor,,"code-changes-look-like-refactor",,services,0,0,0
f07288e42dba229568e77a2c294755e71da43dde,f07288e,2025-11-08 14:50:22 +1000,matthewdau85,"docs: clarify WORM evidence workflow",1,12,9,"docs/compliance/retention-worm-sop.md",docs,docs,"subject-not-capitalized;scope-mismatch(scope= vs dir=docs)",,docs,0,0,0
27db1736e25adf64767f39e34583a584b6c2610b,27db173,2025-11-08 14:50:16 +1000,matthewdau85,"fix: correct worm provider import paths",2,2,2,"services/api-gateway/src/app.ts;services/api-gateway/src/providers.ts",refactor,fix,"code-changes-look-like-refactor;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope= vs dir=services)",,services,0,0,0
b759277e815e172d3f011422e61f3c8fc1f0de2c,b759277,2025-11-08 14:40:27 +1000,matthewdau85,"feat(retention): pluggable WORM + content-addressed URIs + attestation endpoint",13,622,37,"docs/compliance/retention.md;domain/policy/designated-accounts.ts;providers/worm/gcs.ts;providers/worm/index.ts;providers/worm/internal.ts;providers/worm/s3.ts",feat,feat(retention),"docs-claimed-mismatch;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=retention vs dir=providers);possible-breaking-missing-marker",retention,providers,0,0,0
2c59e818e0d32731d216bd4e192b4518d2d18cbb,2c59e81,2025-11-08 14:39:24 +1000,matthewdau85,"test(a11y+ux): Playwright+axe + Discrepancy Journal & Plan/Remission Pack generator",5,1574,2,"docs/runbook-remission.md;webapp/src/RegulatorEvidencePage.tsx;webapp/src/portal/DiscrepancyJournal.tsx;webapp/src/portal/PlanRemissionPack.ts;webapp/tests/regulator-a11y.spec.ts",feat+test,test(a11y+ux),"docs-claimed-mismatch;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=a11y+ux vs dir=webapp)",a11y+ux,webapp,0,0,0
d38c29257170a1a37c852ffe0bdf1ac7e6c3666d,d38c292,2025-11-08 14:38:57 +1000,matthewdau85,"feat(ingest): STP/POS adapters + blocking BAS verifier + discrepancy report",16,2198,27,"docs/compliance/bas-verifier.md;domain/bas/verifier.ts;providers/pos/base.ts;providers/pos/index.ts;providers/pos/mock.ts;providers/pos/types.ts",feat(db),feat(ingest),"docs-claimed-mismatch;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=ingest vs dir=providers);possible-breaking-missing-marker",ingest,providers,0,0,0
4095cda68120cd335ee7e0f3586c781d58197e4b,4095cda,2025-11-08 14:38:09 +1000,matthewdau85,"docs(compliance): ASVS/DSP/TFN control map + DPIA + regulator SOPs complete",9,310,6,"docs/compliance/checklist.md;docs/compliance/control-maps.md;docs/compliance/dpia-summary.md;docs/compliance/dsp-operational-framework.md;docs/compliance/regulator-sop.md;docs/compliance/retention-worm-sop.md",docs,docs(compliance),"subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=compliance vs dir=docs)",compliance,docs,0,0,0
